Unnamed: 0,text,labels,journal,auteurs,date,titre,annee,nbmots,auteurs2,decennie
7324,"Content protected by copyright, removed from the public repo","[[0, 248, 'Policy'], [249, 360, 'Policy'], [361, 406, 'Policy'], [407, 553, 'Policy'], [554, 733, 'Policy'], [736, 768, 'Other'], [769, 936, 'Policy'], [937, 1083, 'Policy'], [1085, 1116, 'Policy'], [1117, 1153, 'Other'], [1154, 1327, 'Policy'], [1328, 1597, 'Policy'], [1598, 1674, 'Policy'], [1675, 1720, 'Other'], [1721, 1767, 'Other'], [1768, 2099, 'Policy'], [2102, 2147, 'Other'], [2148, 2207, 'Other'], [2208, 2245, 'Policy'], [2246, 2474, 'Policy'], [2475, 2590, 'Policy'], [2593, 2722, 'Policy'], [2723, 2800, 'Policy'], [2801, 2911, 'Policy'], [2912, 2965, 'Other'], [2966, 3282, 'Policy'], [3285, 3393, 'Policy'], [3394, 3395, 'Other']]", Le Monde   ,RÉMY ROURE.,  mardi 15 avril 1947 388 mots ,L'UNION FRANÇAISE,1947,388,remy roure,40
7352,"Content protected by copyright, removed from the public repo","[[0, 27, 'Other'], [28, 59, 'Politics'], [60, 86, 'Policy'], [87, 124, 'Politics'], [125, 162, 'Politics'], [163, 218, 'Politics'], [219, 249, 'Politics'], [250, 281, 'Politics'], [282, 365, 'Politics'], [366, 438, 'Politics'], [439, 632, 'Politics'], [635, 728, 'Politics'], [729, 816, 'Politics'], [816, 912, 'Politics'], [913, 964, 'Policy'], [967, 1088, 'Policy'], [1089, 1284, 'Policy'], [1287, 1346, 'Politics'], [1347, 1447, 'Policy'], [1448, 1514, 'Politics'], [1515, 1794, 'Policy'], [1795, 1970, 'Politics'], [1971, 2141, 'Policy'], [2144, 2311, 'Other'], [2312, 2367, 'Politics'], [2368, 2460, 'Politics'], [2461, 2492, 'Politics'], [2493, 2515, 'Other'], [2516, 2676, 'Politics'], [2677, 2724, 'Other'], [2727, 2779, 'Politics'], [2782, 2838, 'Politics'], [2839, 2902, 'Politics'], [2903, 2980, 'Politics'], [2981, 3077, 'Politics'], [3078, 3285, 'Politics'], [3286, 3348, 'Policy'], [3349, 3382, 'Politics'], [3383, 3467, 'Politics'], [3467, 3503, 'Policy'], [3504, 3657, 'Politics'], [3660, 3717, 'Policy'], [3720, 3732, 'Other'], [3733, 3864, 'Politics'], [3865, 4041, 'Politics'], [4042, 4156, 'Politics'], [4159, 4266, 'Policy'], [4267, 4308, 'Politics'], [4309, 4475, 'Politics'], [4476, 4669, 'Policy'], [4672, 4809, 'Policy'], [4810, 5075, 'Policy'], [5076, 5089, 'Other'], [5090, 5253, 'Policy'], [5254, 5269, 'Other'], [5272, 5300, 'Other'], [5301, 5360, 'Policy'], [5361, 5488, 'Politics'], [5489, 5708, 'Policy'], [5711, 5756, 'Politics'], [5759, 5855, 'Policy'], [5856, 6128, 'Politics'], [6131, 6312, 'Politics'], [6313, 6457, 'Politics'], [6458, 6564, 'Politics'], [6565, 6663, 'Policy'], [6664, 6703, 'Politics'], [6703, 6754, 'Politics'], [6755, 6922, 'Policy'], [6923, 7118, 'Politics'], [7121, 7190, 'Politics'], [7191, 7295, 'Politics'], [7296, 7305, 'Politics'], [7306, 7419, 'Policy'], [7420, 7520, 'Politics'], [7523, 7587, 'Politics'], [7588, 7663, 'Politics'], [7664, 7769, 'Politics'], [7772, 7883, 'Politics'], [7884, 8086, 'Policy'], [8089, 8107, 'Politics'], [8108, 8233, 'Policy'], [8234, 8284, 'Politics'], [8285, 8447, 'Policy'], [8450, 8539, 'Politics'], [8540, 8641, 'Politics'], [8644, 8746, 'Politics'], [8747, 8881, 'Other'], [8882, 8969, 'Politics'], [8970, 8999, 'Other']]", Le Monde   ,Raymond MILLET,  samedi 14 juin 1947 999 mots ,La Confédération nationale du travail,1947,999,raymond millet,40
7442,"Content protected by copyright, removed from the public repo","[[0, 188, 'Policy'], [189, 235, 'Other'], [238, 409, 'Policy'], [410, 461, 'Other'], [462, 545, 'Policy'], [546, 641, 'Policy'], [642, 785, 'Policy'], [786, 872, 'Politics'], [874, 972, 'Politics'], [973, 1149, 'Policy'], [1150, 1277, 'Politics'], [1278, 1413, 'Policy'], [1414, 1724, 'Policy'], [1727, 1881, 'Politics'], [1882, 2026, 'Politics'], [2027, 2107, 'Politics'], [2108, 2289, 'Policy'], [2290, 2479, 'Policy'], [2480, 2692, 'Policy'], [2695, 2731, 'Politics'], [2732, 2805, 'Policy'], [2806, 2858, 'Other'], [2859, 2906, 'Politics'], [2907, 3019, 'Other'], [3020, 3095, 'Policy'], [3096, 3227, 'Politics'], [3230, 3355, 'Politics'], [3356, 3412, 'Policy'], [3413, 3520, 'Policy'], [3521, 3610, 'Policy'], [3611, 3671, 'Policy'], [3672, 3785, 'Policy']]", Le Monde   ,Jacques FAUVET.,  mardi 8 juin 1948 461 mots ,"- La circulaire d'application du décret "" Poinso-Chapuis "" - La mise au point de M. Bidault sur les accords de Londres - L'augmentation du prix du charbon industriel",1948,461,jacques fauvet,40
7474,"Content protected by copyright, removed from the public repo","[[0, 364, 'Politics'], [365, 467, 'Politics'], [468, 505, 'Other'], [508, 609, 'Politics'], [610, 704, 'Politics'], [705, 931, 'Politics'], [932, 984, 'Politics'], [985, 1147, 'Politics'], [1149, 1280, 'Politics'], [1281, 1343, 'Politics'], [1344, 1376, 'Politics'], [1377, 1490, 'Politics'], [1493, 1650, 'Politics'], [1651, 1822, 'Politics'], [1823, 1982, 'Politics'], [1983, 2061, 'Policy'], [2062, 2168, 'Politics'], [2171, 2273, 'Politics'], [2274, 2309, 'Other'], [2310, 2376, 'Politics'], [2377, 2427, 'Policy'], [2428, 2575, 'Politics'], [2576, 2631, 'Politics'], [2632, 2724, 'Policy'], [2725, 2851, 'Politics'], [2852, 2975, 'Politics'], [2978, 3062, 'Politics'], [3063, 3156, 'Politics'], [3159, 3241, 'Politics'], [3244, 3361, 'Politics']]", Le Monde   ,JACQUES FAUVET.,  mardi 22 mars 1949 417 mots ,- Recul des communistes dans les campagnes - Gains R.P.F. et modérés au nord de la Loire - Consolidation des socialistes dans le Midi et des radicaux dans le Centre,1949,417,jacques fauvet,40
7504,"Content protected by copyright, removed from the public repo","[[0, 101, 'Policy'], [102, 162, 'Politics'], [163, 247, 'Politics'], [248, 321, 'Politics'], [322, 372, 'Politics'], [375, 425, 'Policy'], [426, 450, 'Politics'], [451, 686, 'Policy'], [687, 801, 'Politics'], [802, 826, 'Other'], [827, 943, 'Politics'], [945, 1054, 'Politics'], [1057, 1089, 'Other'], [1090, 1250, 'Policy'], [1251, 1301, 'Politics'], [1302, 1367, 'Politics'], [1368, 1447, 'Politics'], [1448, 1549, 'Politics'], [1550, 1615, 'Other'], [1616, 1638, 'Other'], [1641, 1880, 'Policy'], [1881, 1985, 'Policy'], [1986, 2067, 'Policy'], [2068, 2133, 'Politics'], [2136, 2194, 'Policy'], [2195, 2239, 'Other'], [2240, 2329, 'Politics'], [2332, 2487, 'Policy'], [2488, 2536, 'Policy'], [2537, 2582, 'Other'], [2583, 2654, 'Policy'], [2655, 2783, 'Politics'], [2784, 2827, 'Policy']]", Le Monde   ,RÉMY ROURE.,  mardi 23 octobre 1945 334 mots ,L'AVENIR EST LIBRE,1945,334,remy roure,40
7537,"Content protected by copyright, removed from the public repo","[[0, 257, 'Policy'], [258, 305, 'Other'], [306, 482, 'Policy'], [483, 635, 'Policy'], [636, 792, 'Policy'], [795, 1407, 'Policy'], [1409, 1522, 'Policy'], [1525, 1786, 'Politics'], [1787, 1876, 'Policy'], [1879, 2136, 'Policy'], [2137, 2469, 'Politics'], [2470, 2523, 'Other'], [2524, 2785, 'Policy'], [2788, 3088, 'Policy'], [3089, 3168, 'Politics'], [3169, 3478, 'Policy'], [3479, 3542, 'Policy'], [3543, 3634, 'Other'], [3637, 3896, 'Policy']]", Le Monde   ,RÉMY ROURE.,  mardi 23 avril 1946 453 mots ,"""SUR PIÈCES""",1946,453,remy roure,40
7556,"Content protected by copyright, removed from the public repo","[[0, 111, 'Politics'], [112, 179, 'Policy'], [182, 307, 'Politics'], [308, 336, 'Politics'], [337, 404, 'Politics'], [405, 476, 'Other'], [477, 667, 'Politics'], [668, 748, 'Other'], [750, 840, 'Politics'], [841, 952, 'Other'], [953, 1372, 'Politics'], [1373, 1427, 'Other'], [1428, 1450, 'Other'], [1451, 1484, 'Politics'], [1485, 1637, 'Policy'], [1640, 1719, 'Politics'], [1720, 1931, 'Policy'], [1934, 2002, 'Politics'], [2003, 2179, 'Politics'], [2180, 2281, 'Policy'], [2282, 2437, 'Policy'], [2440, 2593, 'Politics'], [2594, 2697, 'Policy'], [2700, 2853, 'Politics'], [2854, 2882, 'Politics'], [2883, 2923, 'Politics'], [2924, 3112, 'Politics'], [3115, 3397, 'Politics'], [3398, 3424, 'Other'], [3425, 3540, 'Policy'], [3541, 3710, 'Policy'], [3711, 3889, 'Policy'], [3892, 4000, 'Politics'], [4001, 4352, 'Policy']]", Le Monde   ,JACQUES FAUVET.,  jeudi 6 mai 1948 499 mots ,Le congrès du M. R. P. confirmera son hostilité à la constitution de deux blocs politiques,1948,499,jacques fauvet,40
7590,"Content protected by copyright, removed from the public repo","[[0, 166, 'Politics'], [167, 242, 'Policy'], [243, 385, 'Politics'], [388, 504, 'Politics'], [505, 539, 'Politics'], [540, 563, 'Other'], [564, 633, 'Politics'], [634, 658, 'Other'], [659, 721, 'Policy'], [723, 904, 'Policy'], [905, 1010, 'Politics'], [1013, 1239, 'Policy'], [1242, 1347, 'Policy'], [1348, 1421, 'Politics'], [1422, 1455, 'Politics'], [1456, 1499, 'Politics'], [1502, 1575, 'Policy'], [1576, 1722, 'Policy'], [1723, 1900, 'Policy'], [1901, 1923, 'Other'], [1924, 1987, 'Policy'], [1990, 2192, 'Policy'], [2193, 2375, 'Politics'], [2376, 2458, 'Policy'], [2459, 2465, 'Politics'], [2466, 2560, 'Policy'], [2561, 2652, 'Policy'], [2653, 2747, 'Policy'], [2750, 2888, 'Policy'], [2889, 3062, 'Policy'], [3063, 3188, 'Policy'], [3189, 3286, 'Policy'], [3287, 3385, 'Policy'], [3386, 3498, 'Policy'], [3501, 3673, 'Policy'], [3674, 3906, 'Policy'], [3909, 4082, 'Politics'], [4083, 4158, 'Policy'], [4159, 4334, 'Policy'], [4335, 4424, 'Policy'], [4425, 4504, 'Policy']]", Le Monde   ,Jacques FAUVET.,  vendredi 18 février 1949 537 mots ,"Le président du conseil demande aux groupes de la majorité de régler leurs divergences sur les loyers, les salaires et l'aide à l'école libre",1949,537,jacques fauvet,40
7631,"Content protected by copyright, removed from the public repo","[[0, 58, 'Policy'], [59, 168, 'Politics'], [169, 242, 'Other'], [243, 356, 'Politics'], [357, 375, 'Other'], [376, 551, 'Policy'], [552, 574, 'Other'], [576, 700, 'Policy'], [701, 711, 'Other'], [712, 894, 'Policy'], [895, 948, 'Politics'], [949, 1037, 'Politics'], [1038, 1173, 'Policy'], [1174, 1196, 'Other'], [1199, 1259, 'Politics'], [1260, 1269, 'Politics'], [1270, 1318, 'Other'], [1319, 1420, 'Policy'], [1421, 1522, 'Policy'], [1523, 1576, 'Politics'], [1577, 1712, 'Policy'], [1715, 1848, 'Politics'], [1849, 1875, 'Other'], [1876, 2012, 'Politics'], [2013, 2107, 'Politics'], [2110, 2345, 'Politics'], [2348, 2422, 'Politics'], [2423, 2467, 'Policy'], [2468, 2554, 'Policy'], [2555, 2664, 'Policy'], [2665, 2749, 'Policy'], [2752, 2811, 'Policy'], [2812, 2897, 'Policy'], [2898, 3038, 'Policy'], [3039, 3247, 'Policy'], [3248, 3353, 'Policy'], [3354, 3407, 'Other'], [3410, 3562, 'Politics'], [3563, 3712, 'Policy'], [3713, 3794, 'Policy'], [3795, 3975, 'Policy'], [3976, 4235, 'Politics'], [4236, 4327, 'Politics']]", Le Monde   ,Jacques FAUVET.,  mercredi 17 novembre 1948 543 mots ,À l'issue du débat sur l'action communiste M. Queuille sollicitera la confiance de l'Assemblée Les attributions de M. Coudé du Foresto réparties entre le secrétariat aux affaires économiques et la présidence du conseil,1948,543,jacques fauvet,40
7674,"Content protected by copyright, removed from the public repo","[[0, 139, 'Policy'], [140, 216, 'Policy'], [217, 257, 'Politics'], [258, 343, 'Politics'], [344, 423, 'Other'], [426, 993, 'Policy'], [996, 1124, 'Policy'], [1127, 1316, 'Policy'], [1317, 1618, 'Policy'], [1621, 1812, 'Policy'], [1813, 1940, 'Policy'], [1941, 1986, 'Policy'], [1987, 2209, 'Policy'], [2212, 2387, 'Policy'], [2388, 2522, 'Policy'], [2525, 2639, 'Politics'], [2640, 2770, 'Politics'], [2771, 2887, 'Policy'], [2888, 3028, 'Policy'], [3029, 3084, 'Other'], [3087, 3213, 'Politics'], [3214, 3443, 'Policy'], [3444, 3556, 'Policy'], [3557, 3608, 'Policy'], [3609, 3831, 'Politics']]", Le Monde   ,Jacques FAUVET.,  mercredi 21 décembre 1949 444 mots ,Le gouvernement a fait plus de la moitié du chemin qui le séparait de la commission,1949,444,jacques fauvet,40
7699,"Content protected by copyright, removed from the public repo","[[0, 155, 'Politics'], [156, 307, 'Politics'], [308, 384, 'Politics'], [387, 575, 'Policy'], [577, 723, 'Politics'], [724, 818, 'Other'], [819, 991, 'Policy'], [994, 1105, 'Policy'], [1106, 1185, 'Policy'], [1186, 1286, 'Policy'], [1289, 1373, 'Policy'], [1374, 1594, 'Policy'], [1597, 1703, 'Policy'], [1704, 1812, 'Politics'], [1813, 1948, 'Policy'], [1951, 2019, 'Policy'], [2020, 2261, 'Policy'], [2262, 2355, 'Policy'], [2356, 2506, 'Politics'], [2509, 2722, 'Policy'], [2723, 2805, 'Policy'], [2806, 2870, 'Politics'], [2873, 2975, 'Policy'], [2978, 3104, 'Politics'], [3105, 3294, 'Policy'], [3295, 3343, 'Politics'], [3346, 3518, 'Policy'], [3519, 3543, 'Policy'], [3544, 3563, 'Politics']]", Le Monde   ,Jacques FAUVET.,  mercredi 9 février 1949 435 mots ,"Le gouvernement est interpellé sur la ""démission"" de M. Lindon",1949,435,jacques fauvet,40
7728,"Content protected by copyright, removed from the public repo","[[0, 83, 'Policy'], [84, 258, 'Politics'], [259, 550, 'Policy'], [551, 637, 'Politics'], [638, 848, 'Policy'], [849, 1019, 'Policy'], [1020, 1204, 'Politics'], [1205, 1312, 'Policy'], [1314, 1448, 'Policy'], [1449, 1560, 'Politics'], [1561, 1725, 'Politics'], [1726, 1819, 'Policy'], [1822, 1970, 'Policy'], [1971, 2044, 'Politics'], [2045, 2123, 'Policy'], [2124, 2188, 'Other'], [2189, 2218, 'Policy'], [2219, 2254, 'Politics'], [2255, 2690, 'Policy'], [2691, 2754, 'Policy'], [2755, 2803, 'Politics'], [2806, 2900, 'Policy'], [2901, 2981, 'Politics'], [2982, 3024, 'Politics'], [3025, 3030, 'Other'], [3031, 3170, 'Policy'], [3171, 3200, 'Other'], [3201, 3283, 'Politics'], [3284, 3299, 'Other'], [3302, 3377, 'Politics'], [3378, 3401, 'Other'], [3402, 3452, 'Policy'], [3453, 3517, 'Policy'], [3518, 3603, 'Politics'], [3604, 3626, 'Policy'], [3627, 3758, 'Policy'], [3759, 3902, 'Politics'], [3903, 4016, 'Policy']]", Le Monde   ,Rémy ROURE.,  jeudi 22 décembre 1949 467 mots ,LE BEAU CADEAU,1949,467,remy roure,40
7766,"Content protected by copyright, removed from the public repo","[[0, 157, 'Policy'], [158, 317, 'Policy'], [318, 474, 'Policy'], [475, 607, 'Politics'], [608, 618, 'Other'], [619, 903, 'Policy'], [904, 974, 'Politics'], [975, 1012, 'Policy'], [1014, 1146, 'Policy'], [1147, 1272, 'Politics'], [1275, 1597, 'Policy'], [1598, 1650, 'Other'], [1653, 1736, 'Politics'], [1737, 2028, 'Policy'], [2029, 2045, 'Other'], [2046, 2130, 'Politics'], [2131, 2330, 'Policy'], [2333, 2494, 'Politics'], [2495, 2758, 'Policy'], [2759, 2875, 'Politics'], [2878, 2986, 'Politics'], [2987, 3051, 'Policy'], [3052, 3241, 'Policy'], [3242, 3310, 'Politics'], [3311, 3405, 'Politics'], [3406, 3430, 'Other'], [3431, 3471, 'Politics'], [3472, 3525, 'Politics'], [3526, 3865, 'Politics'], [3868, 3967, 'Politics'], [3968, 4029, 'Politics'], [4030, 4132, 'Politics'], [4133, 4195, 'Other'], [4196, 4282, 'Politics'], [4283, 4453, 'Politics'], [4454, 4626, 'Policy'], [4627, 4782, 'Politics'], [4783, 4971, 'Politics'], [4972, 5095, 'Politics'], [5096, 5179, 'Politics'], [5182, 5297, 'Politics'], [5298, 5325, 'Other'], [5326, 5552, 'Policy'], [5553, 5599, 'Politics'], [5600, 5735, 'Politics'], [5736, 5864, 'Politics'], [5865, 6071, 'Politics'], [6072, 6293, 'Policy'], [6294, 6367, 'Policy'], [6368, 6462, 'Politics'], [6463, 6528, 'Policy'], [6531, 6542, 'Other'], [6545, 6581, 'Other'], [6582, 6588, 'Other'], [6589, 6691, 'Policy']]", Le Monde   ,Jacques Fauvet.,  jeudi 14 juillet 1949 778 mots ,"Douze parlementaires à la recherche d'une "" gauche """,1949,778,jacques fauvet,40
7821,"Content protected by copyright, removed from the public repo","[[0, 56, 'Policy'], [57, 150, 'Politics'], [151, 285, 'Policy'], [286, 471, 'Policy'], [472, 584, 'Policy'], [587, 648, 'Politics'], [649, 800, 'Policy'], [802, 923, 'Politics'], [924, 933, 'Politics'], [934, 1086, 'Policy'], [1087, 1115, 'Politics'], [1116, 1191, 'Politics'], [1192, 1329, 'Policy'], [1332, 1387, 'Policy'], [1388, 1397, 'Politics'], [1398, 1451, 'Policy'], [1452, 1564, 'Policy'], [1565, 1708, 'Policy'], [1711, 1787, 'Policy'], [1788, 1940, 'Policy'], [1941, 2083, 'Policy'], [2086, 2134, 'Policy'], [2135, 2467, 'Policy'], [2468, 2491, 'Other'], [2492, 2664, 'Policy'], [2667, 2803, 'Policy'], [2804, 2875, 'Policy'], [2878, 3121, 'Policy'], [3122, 3512, 'Policy'], [3513, 3559, 'Politics'], [3560, 3747, 'Policy'], [3748, 3826, 'Politics'], [3829, 3917, 'Politics'], [3918, 4097, 'Policy'], [4098, 4257, 'Politics']]", Le Monde   ,JACQUES FAUVET.,  vendredi 4 mars 1949 483 mots ,"L'achèvement du "" Jean-Bart "" pourrait être retardé",1949,483,jacques fauvet,40
7856,"Content protected by copyright, removed from the public repo","[[0, 171, 'Policy'], [172, 259, 'Other'], [260, 423, 'Politics'], [424, 523, 'Politics'], [524, 704, 'Politics'], [705, 753, 'Politics'], [754, 828, 'Politics'], [829, 919, 'Policy'], [921, 1108, 'Policy'], [1111, 1255, 'Policy'], [1256, 1337, 'Politics'], [1338, 1722, 'Policy'], [1723, 1859, 'Policy'], [1860, 1896, 'Politics'], [1897, 2180, 'Policy'], [2181, 2521, 'Policy'], [2522, 2609, 'Policy'], [2612, 3024, 'Policy'], [3025, 3228, 'Policy'], [3229, 3425, 'Policy'], [3426, 3486, 'Other'], [3487, 3522, 'Other'], [3523, 3621, 'Politics'], [3624, 3645, 'Other'], [3646, 4130, 'Policy'], [4133, 4368, 'Policy'], [4369, 4430, 'Politics'], [4431, 4647, 'Policy'], [4648, 4754, 'Policy'], [4755, 4824, 'Politics'], [4825, 5133, 'Policy']]", Le Monde   ,Rémy ROURE.,  mercredi 7 avril 1948 591 mots ,COMITÉS DE DÉMOLITION,1948,591,remy roure,40
7887,"Content protected by copyright, removed from the public repo","[[0, 105, 'Politics'], [106, 118, 'Politics'], [119, 162, 'Other'], [163, 226, 'Politics'], [227, 236, 'Politics'], [237, 271, 'Politics'], [272, 279, 'Other'], [280, 378, 'Politics'], [379, 484, 'Policy'], [485, 659, 'Politics'], [660, 718, 'Other'], [719, 828, 'Politics'], [829, 944, 'Politics'], [945, 970, 'Politics'], [971, 1038, 'Politics'], [1039, 1215, 'Politics'], [1217, 1308, 'Politics'], [1309, 1357, 'Other'], [1358, 1454, 'Politics'], [1455, 1531, 'Politics'], [1532, 1547, 'Politics'], [1548, 1560, 'Politics'], [1561, 1593, 'Other'], [1594, 1721, 'Politics'], [1722, 1962, 'Politics'], [1963, 2092, 'Politics'], [2093, 2193, 'Policy'], [2194, 2220, 'Other'], [2223, 2302, 'Politics'], [2303, 2358, 'Politics'], [2361, 2482, 'Policy'], [2483, 2612, 'Politics'], [2613, 2760, 'Politics'], [2761, 2839, 'Politics'], [2842, 2917, 'Other'], [2918, 3060, 'Politics'], [3061, 3130, 'Politics'], [3131, 3157, 'Other'], [3158, 3224, 'Politics'], [3225, 3256, 'Politics'], [3257, 3367, 'Politics'], [3368, 3419, 'Politics'], [3420, 3436, 'Other'], [3437, 3542, 'Politics'], [3543, 3585, 'Politics'], [3586, 3666, 'Politics'], [3669, 3720, 'Politics'], [3721, 3791, 'Politics'], [3792, 3849, 'Policy'], [3850, 3928, 'Politics'], [3929, 3994, 'Politics'], [3995, 4249, 'Policy'], [4250, 4294, 'Other'], [4297, 4375, 'Other'], [4376, 4442, 'Politics'], [4443, 4575, 'Politics'], [4578, 4737, 'Politics'], [4738, 4778, 'Policy'], [4779, 4885, 'Politics'], [4886, 4991, 'Politics'], [4992, 5247, 'Politics'], [5248, 5296, 'Politics'], [5299, 5475, 'Politics'], [5478, 5487, 'Politics'], [5488, 5639, 'Policy'], [5640, 5694, 'Policy'], [5695, 5704, 'Politics'], [5705, 5717, 'Politics'], [5718, 5751, 'Other'], [5752, 5965, 'Politics'], [5966, 6070, 'Politics'], [6071, 6193, 'Policy'], [6196, 6388, 'Policy'], [6389, 6546, 'Politics'], [6547, 6608, 'Politics'], [6609, 6667, 'Politics'], [6668, 6696, 'Politics'], [6697, 6745, 'Policy'], [6746, 6960, 'Policy'], [6961, 7004, 'Politics'], [7005, 7046, 'Other'], [7049, 7269, 'Politics'], [7270, 7364, 'Other'], [7365, 7456, 'Politics'], [7457, 7544, 'Politics'], [7545, 7680, 'Politics']]", Le Monde   ,Jacques FAUVET,  jeudi 6 janvier 1949 885 mots ,Entre le R.P.F. et le M.R.P.,1949,885,jacques fauvet,40
7973,"Content protected by copyright, removed from the public repo","[[0, 187, 'Policy'], [188, 359, 'Politics'], [362, 421, 'Policy'], [422, 581, 'Politics'], [582, 826, 'Policy'], [827, 1041, 'Policy'], [1042, 1229, 'Policy'], [1230, 1434, 'Politics'], [1435, 1461, 'Other'], [1462, 1525, 'Politics'], [1526, 1873, 'Policy'], [1874, 1970, 'Policy'], [1972, 2039, 'Policy'], [2040, 2184, 'Politics'], [2185, 2236, 'Policy'], [2239, 2352, 'Policy'], [2353, 2482, 'Policy'], [2483, 2636, 'Policy'], [2637, 2784, 'Policy'], [2785, 2881, 'Politics'], [2882, 2936, 'Other'], [2937, 2985, 'Other'], [2986, 3130, 'Politics'], [3133, 3193, 'Policy'], [3196, 3464, 'Policy'], [3467, 3693, 'Politics']]", Le Monde   ,JACQUES FAUVET,  vendredi 6 février 1948 442 mots ,LES MINISTRES SE PRONONCERAIENT SAMEDI sur la réouverture de la frontière franco-espagnole et le gouvernement général de l'Algérie,1948,442,jacques fauvet,40
7999,"Content protected by copyright, removed from the public repo","[[0, 171, 'Politics'], [172, 323, 'Other'], [324, 703, 'Politics'], [704, 807, 'Politics'], [808, 837, 'Other'], [839, 911, 'Politics'], [912, 986, 'Politics'], [987, 1033, 'Politics'], [1034, 1134, 'Politics'], [1135, 1194, 'Other'], [1195, 1422, 'Policy'], [1423, 1513, 'Politics'], [1514, 1585, 'Politics'], [1586, 1634, 'Politics'], [1635, 1714, 'Politics'], [1715, 1857, 'Politics'], [1858, 1961, 'Politics'], [1962, 2061, 'Politics'], [2062, 2086, 'Other'], [2089, 2105, 'Other'], [2106, 2208, 'Politics'], [2209, 2269, 'Politics'], [2270, 2292, 'Politics'], [2293, 2441, 'Politics'], [2444, 2506, 'Politics'], [2507, 2580, 'Politics'], [2581, 2703, 'Politics'], [2704, 2813, 'Politics'], [2816, 2986, 'Politics'], [2987, 3033, 'Politics'], [3034, 3155, 'Politics'], [3158, 3258, 'Politics'], [3259, 3302, 'Politics'], [3303, 3460, 'Policy'], [3461, 3513, 'Other'], [3514, 3581, 'Politics'], [3582, 3722, 'Politics'], [3723, 3877, 'Politics'], [3878, 3968, 'Politics'], [3969, 4093, 'Politics'], [4094, 4192, 'Politics'], [4195, 4353, 'Politics'], [4354, 4494, 'Policy'], [4497, 4533, 'Politics'], [4534, 4537, 'Politics'], [4538, 4569, 'Policy'], [4569, 4617, 'Other'], [4617, 4636, 'Politics'], [4637, 4675, 'Politics'], [4676, 4751, 'Politics'], [4752, 4816, 'Politics']]", Le Monde   ,Jacques FAUVET.,  lundi 16 février 1948 578 mots ,"La "" troisième force "" ne peut répondre au voeu de M. Léon Blum L'extrême gauche veut lancer un "" front populaire rajeuni """,1948,578,jacques fauvet,40
